,sex,row_number,liters_drunk,drink,check_number,label,age_children,age_adults,age_elderly,morning,day,evening
429,1.0,100.0,2.484941745438558,0,4483,1,,,65.0,False,True,False
430,1.0,2.0,5.0,0,7324,0,,,80.0,False,False,True
431,0.0,100.0,1.0,1,3433,0,,,65.0,False,False,True
432,0.0,54.0,2.484941745438558,1,5489,0,,22.0,,False,False,True
433,0.0,21.0,1.0,1,3806,1,,34.0,,False,True,False
434,1.0,100.0,4.0,0,9055,0,,,56.0,False,False,True
435,,26.0,1.0,0,7870,0,17.0,,,False,False,True
436,,47.0,3.0,0,5248,1,,48.0,,False,False,True
437,0.0,70.0,2.0,1,9182,0,,,69.0,False,False,True
438,0.0,58.0,5.0,0,3296,1,15.0,,,True,False,False
439,,24.0,0.0,0,7680,1,,,58.0,False,True,False
440,,38.0,2.484941745438558,0,7010,1,,,75.0,False,True,False
441,1.0,36.0,4.0,1,6627,0,,,75.0,False,False,True
442,,100.0,3.0,1,2156,0,,49.0,,False,True,False
443,1.0,77.0,4.0,0,568,1,17.0,,,False,True,False
444,0.0,80.0,5.0,0,1391,1,15.0,,,False,False,True
445,,48.0,3.0,0,3516,1,16.0,,,False,False,True
446,1.0,7.0,2.484941745438558,0,4491,1,,,69.0,False,True,False
447,0.0,47.0,5.0,1,7683,1,,25.0,,False,False,True
448,,51.0,2.0,0,9699,0,,30.0,,True,False,False
449,,32.0,0.0,1,2562,1,,,62.0,False,False,True
450,,95.0,5.0,0,5461,1,,,55.0,False,False,True
451,1.0,56.0,4.0,0,5830,1,,38.0,,False,False,True
452,,89.0,0.0,0,8045,0,,,55.0,True,False,False
453,1.0,25.0,1.0,0,6111,1,,,62.0,False,True,False
454,,84.0,2.0,0,102,1,,21.0,,False,True,False
455,1.0,1.0,4.0,0,1571,0,,18.0,,False,True,False
456,0.0,100.0,4.0,1,8567,1,,24.0,,False,True,False
457,1.0,9.0,4.0,1,1536,1,,,56.0,False,False,True
458,0.0,75.0,4.0,0,1245,1,,48.0,,False,False,True
459,1.0,50.0,2.0,0,6775,1,,,62.0,True,False,False
460,,69.0,5.0,0,8299,1,,28.0,,False,True,False
461,,48.0,2.0,0,1280,0,,43.0,,False,False,True
462,0.0,18.0,0.0,0,4404,0,13.0,,,False,False,True
463,,36.0,0.0,1,7170,1,,,65.0,False,True,False
464,,94.0,4.0,1,6458,1,,,77.0,False,True,False
465,0.0,85.0,4.0,0,8165,0,15.0,,,True,False,False
466,,95.0,2.0,1,3097,1,,40.0,,True,False,False
467,1.0,2.0,2.484941745438558,0,5990,0,,33.0,,True,False,False
468,,69.0,0.0,0,3411,0,,,65.0,False,True,False
469,,55.0,3.0,0,9520,0,,22.0,,False,True,False
470,,4.0,5.0,0,3430,1,,,70.0,True,False,False
471,1.0,0.0,3.0,0,1436,1,,44.0,,False,False,True
472,,15.0,2.0,0,5243,1,16.0,,,False,False,True
473,1.0,57.0,2.0,0,8726,1,,40.0,,False,False,True
474,1.0,72.0,4.0,0,7968,0,,42.0,,False,False,True
475,0.0,24.0,2.0,0,8561,0,,,64.0,False,True,False
476,1.0,100.0,1.0,0,2965,0,,,57.0,False,False,True
477,1.0,21.0,3.0,0,7613,1,15.0,,,True,False,False
478,,59.0,0.0,1,2238,0,,,59.0,False,False,True
479,1.0,100.0,1.0,0,7729,0,,,79.0,False,True,False
480,,18.0,3.0,0,6075,0,,27.0,,False,True,False
481,,30.0,2.484941745438558,0,2566,1,,45.0,,False,False,True
482,,20.0,1.0,1,5391,1,,,51.0,True,False,False
483,1.0,30.0,2.484941745438558,1,1893,0,,,77.0,False,True,False
484,,43.0,5.0,1,9983,1,,46.0,,False,False,True
485,1.0,85.0,4.0,0,4619,0,,,70.0,True,False,False
486,,45.0,4.0,0,473,1,,,71.0,True,False,False
487,0.0,1.0,5.0,1,6676,0,,,68.0,True,False,False
488,,36.0,3.0,0,6837,1,,,52.0,False,True,False
489,0.0,67.0,4.0,1,2184,1,,,51.0,False,True,False
490,,31.0,5.0,1,9483,1,,46.0,,False,True,False
491,1.0,73.0,4.0,1,103,1,,,51.0,False,False,True
492,1.0,40.0,5.0,0,4922,0,,,53.0,False,True,False
493,1.0,11.0,3.0,1,2511,0,,30.0,,True,False,False
494,0.0,61.0,3.0,0,3308,1,,,75.0,False,True,False
495,0.0,88.0,4.0,1,5206,1,,29.0,,False,True,False
496,0.0,28.0,1.0,1,9620,0,,38.0,,True,False,False
497,0.0,43.0,1.0,0,8583,1,,20.0,,False,True,False
498,0.0,37.0,5.0,0,4736,1,,35.0,,False,False,True
499,,59.0,5.0,0,9802,1,,26.0,,False,True,False
500,1.0,40.0,2.484941745438558,0,1731,0,,37.0,,True,False,False
501,0.0,100.0,5.0,1,3897,1,,,54.0,True,False,False
502,1.0,100.0,0.0,0,4152,0,,27.0,,True,False,False
503,0.0,78.0,3.0,0,3080,0,,31.0,,False,True,False
504,1.0,49.0,2.484941745438558,0,6881,1,,,76.0,False,False,True
505,0.0,72.0,0.0,0,7255,0,,,77.0,False,False,True
506,,64.0,0.0,1,5471,1,,49.0,,True,False,False
507,,47.0,2.0,0,1095,0,,,56.0,True,False,False
508,0.0,24.0,0.0,1,1763,0,,50.0,,False,True,False
509,0.0,25.0,5.0,1,219,0,,,77.0,False,True,False
510,1.0,21.0,0.0,0,4732,1,,25.0,,False,False,True
511,,98.0,0.0,1,7232,0,,,51.0,True,False,False
512,,44.0,1.0,0,5932,0,,18.0,,False,False,True
513,0.0,45.0,0.0,1,9729,1,,,78.0,True,False,False
514,1.0,44.0,1.0,0,8398,0,,,56.0,True,False,False
515,,15.0,2.484941745438558,0,9544,1,,20.0,,False,False,True
516,1.0,21.0,2.0,1,8859,1,,32.0,,False,True,False
517,,11.0,4.0,0,8046,1,,,77.0,True,False,False
518,1.0,3.0,0.0,1,8424,0,,,66.0,False,True,False
519,0.0,96.0,0.0,0,8556,1,,18.0,,False,False,True
520,0.0,83.0,3.0,0,2445,0,,35.0,,True,False,False
521,,77.0,3.0,1,6762,0,,,64.0,False,True,False
522,,56.0,2.0,0,2720,1,,38.0,,False,True,False
523,,69.0,2.484941745438558,0,9029,1,,,67.0,False,True,False
524,0.0,15.0,3.0,0,1474,1,,,73.0,False,False,True
525,,16.0,4.0,0,706,0,,,70.0,False,True,False
526,0.0,33.0,1.0,0,8170,0,,35.0,,True,False,False
527,0.0,38.0,2.0,1,7095,0,,26.0,,True,False,False
528,0.0,56.0,4.0,0,4836,0,,,78.0,True,False,False
529,1.0,37.0,5.0,1,797,0,,,63.0,False,False,True
530,1.0,50.0,0.0,0,496,1,,,73.0,False,False,True
531,0.0,1.0,1.0,0,7671,1,,36.0,,True,False,False
532,0.0,50.0,3.0,0,749,1,,,61.0,True,False,False
533,1.0,1.0,0.0,0,241,0,,31.0,,False,False,True
534,0.0,20.0,4.0,0,6625,1,,,59.0,True,False,False
535,1.0,17.0,2.0,0,1664,1,,27.0,,False,False,True
536,0.0,9.0,0.0,1,9545,0,,,52.0,False,False,True
537,1.0,92.0,4.0,0,2599,0,,,67.0,True,False,False
538,0.0,0.0,2.484941745438558,0,2459,0,17.0,,,False,False,True
539,1.0,54.0,2.0,0,9214,1,,,68.0,False,False,True
540,0.0,68.0,5.0,0,7012,1,,27.0,,True,False,False
541,1.0,52.0,4.0,0,5782,1,,44.0,,False,True,False
542,,89.0,4.0,1,8781,1,,32.0,,False,True,False
543,1.0,16.0,4.0,1,311,0,,,80.0,True,False,False
544,,19.0,2.484941745438558,0,2708,1,,,55.0,False,True,False
545,0.0,99.0,0.0,0,7032,0,,,77.0,False,True,False
546,0.0,31.0,2.0,1,9697,1,,,73.0,False,True,False
547,1.0,14.0,4.0,0,6777,1,,22.0,,False,True,False
548,1.0,28.0,5.0,1,531,1,,38.0,,False,False,True
549,0.0,42.0,1.0,1,4278,0,,31.0,,True,False,False
550,1.0,11.0,2.0,1,906,1,,,63.0,False,False,True
551,0.0,25.0,2.0,1,1265,0,,43.0,,False,True,False
552,,63.0,4.0,0,8054,1,12.0,,,False,True,False
553,1.0,45.0,2.0,1,9098,1,,,71.0,False,False,True
554,,93.0,4.0,0,4552,0,13.0,,,False,True,False
555,1.0,62.0,5.0,1,8471,1,,47.0,,False,True,False
556,0.0,19.0,5.0,1,8758,0,,,62.0,False,False,True
557,,100.0,5.0,0,2952,0,,,61.0,False,True,False
558,0.0,4.0,2.0,0,9240,0,,,79.0,True,False,False
559,,75.0,0.0,0,3209,0,17.0,,,False,False,True
560,1.0,15.0,2.0,1,1673,1,,21.0,,False,True,False
561,,2.0,5.0,1,2528,1,,,71.0,False,False,True
562,,15.0,0.0,0,4445,0,17.0,,,False,True,False
563,,13.0,2.484941745438558,1,840,0,,,66.0,False,False,True
564,1.0,20.0,2.484941745438558,0,2631,1,,,80.0,True,False,False
565,1.0,12.0,5.0,0,6358,0,,,66.0,False,True,False
566,,62.0,2.0,0,5573,1,,,65.0,True,False,False
567,1.0,69.0,4.0,0,5677,1,15.0,,,False,True,False
568,1.0,69.0,0.0,1,104,1,,,59.0,False,True,False
569,0.0,53.0,3.0,0,1009,1,,20.0,,False,False,True
570,0.0,74.0,2.0,1,951,1,,,77.0,False,True,False
571,1.0,86.0,1.0,0,3513,1,,30.0,,False,False,True
572,,83.0,1.0,0,9533,0,,,79.0,False,False,True
573,,7.0,5.0,0,5716,1,15.0,,,True,False,False
574,1.0,63.0,4.0,1,5708,0,,,80.0,False,True,False
575,,81.0,1.0,0,9519,1,,,65.0,True,False,False
576,0.0,26.0,3.0,1,1144,1,,,72.0,True,False,False
577,0.0,100.0,5.0,1,8796,1,,46.0,,False,True,False
578,0.0,15.0,0.0,1,1336,1,,,59.0,False,True,False
579,0.0,16.0,2.0,1,7328,1,,,63.0,False,True,False
580,0.0,61.0,4.0,0,5749,0,,42.0,,False,True,False
581,,99.0,3.0,0,3084,1,,,61.0,True,False,False
582,,71.0,5.0,1,5349,0,,,78.0,False,True,False
583,1.0,21.0,3.0,1,6092,1,,,77.0,False,False,True
584,1.0,32.0,0.0,0,1759,0,,,75.0,False,True,False
585,1.0,25.0,4.0,0,8608,0,,,61.0,False,False,True
586,1.0,15.0,2.484941745438558,0,6370,1,,,66.0,False,True,False
587,,34.0,2.0,1,913,1,,36.0,,False,False,True
588,1.0,29.0,4.0,0,196,0,14.0,,,True,False,False
589,0.0,100.0,5.0,0,2972,1,,45.0,,True,False,False
590,,42.0,4.0,0,3163,1,,,65.0,False,False,True
591,1.0,62.0,2.0,0,3089,0,,,55.0,False,True,False
592,1.0,45.0,3.0,0,6983,1,,21.0,,False,True,False
593,,44.0,2.484941745438558,0,6415,1,,42.0,,True,False,False
594,1.0,61.0,5.0,0,8694,0,,,80.0,False,False,True
595,,35.0,0.0,1,2554,1,,22.0,,True,False,False
596,0.0,88.0,5.0,1,110,1,,28.0,,False,False,True
597,1.0,56.0,2.0,0,8652,0,,,51.0,False,True,False
598,1.0,18.0,2.0,0,781,0,,49.0,,False,True,False
599,0.0,60.0,2.0,1,7887,0,,,62.0,True,False,False
600,1.0,43.0,2.0,0,9685,1,,37.0,,False,True,False
601,,8.0,2.0,1,9219,1,,,60.0,False,False,True
602,0.0,21.0,1.0,0,9418,0,11.0,,,False,False,True
603,1.0,46.0,5.0,1,2790,1,,43.0,,True,False,False
604,,11.0,0.0,1,3220,1,,,61.0,False,False,True
605,,20.0,2.484941745438558,0,5975,1,,48.0,,True,False,False
606,,75.0,2.0,0,3624,1,,20.0,,False,False,True
607,,75.0,0.0,0,4712,0,15.0,,,False,False,True
608,1.0,40.0,3.0,0,4197,1,14.0,,,True,False,False
609,,40.0,5.0,0,5422,0,,,67.0,True,False,False
610,0.0,32.0,4.0,1,3305,1,,29.0,,False,False,True
611,1.0,24.0,5.0,1,2233,1,,24.0,,False,False,True
612,,88.0,2.0,0,2457,0,,,55.0,True,False,False
613,,89.0,2.484941745438558,0,7033,0,,49.0,,False,True,False
614,0.0,79.0,5.0,0,2581,0,,,54.0,False,True,False
615,,28.0,1.0,1,645,1,,,51.0,False,False,True
616,,80.0,5.0,1,1937,0,,,60.0,False,False,True
617,,12.0,4.0,0,618,0,,,54.0,True,False,False
618,1.0,93.0,5.0,0,8656,1,15.0,,,False,False,True
619,1.0,78.0,2.0,0,1936,1,15.0,,,False,True,False
620,0.0,34.0,0.0,0,9987,1,14.0,,,False,True,False
621,,23.0,4.0,0,191,0,,,68.0,False,True,False
622,1.0,15.0,4.0,0,4954,0,,,77.0,False,True,False
623,0.0,63.0,1.0,0,189,1,11.0,,,False,False,True
624,,48.0,5.0,1,4363,0,,,52.0,False,False,True
625,1.0,60.0,4.0,1,6648,1,,24.0,,False,True,False
626,,1.0,2.484941745438558,0,9961,1,,,79.0,False,False,True
627,1.0,76.0,5.0,0,8142,1,,,58.0,True,False,False
628,,57.0,5.0,0,5203,0,,27.0,,True,False,False
629,,38.0,0.0,1,3576,0,,,72.0,False,True,False
630,,1.0,4.0,0,1618,1,,,71.0,False,False,True
631,1.0,51.0,5.0,0,315,1,16.0,,,True,False,False
632,1.0,47.0,0.0,1,1206,1,,,54.0,False,True,False
633,1.0,77.0,2.0,0,3225,0,,,56.0,False,True,False
634,1.0,14.0,5.0,0,831,0,,,74.0,False,False,True
635,0.0,86.0,5.0,0,7540,0,,28.0,,True,False,False
636,,56.0,5.0,0,3480,0,,,60.0,True,False,False
637,1.0,32.0,5.0,1,6610,1,,34.0,,False,True,False
638,,3.0,4.0,0,628,0,13.0,,,True,False,False
639,1.0,41.0,1.0,0,7565,0,,,55.0,True,False,False
640,,47.0,3.0,0,6526,1,17.0,,,True,False,False
641,,45.0,0.0,1,2211,1,,,74.0,False,False,True
642,1.0,63.0,3.0,1,752,0,,,68.0,True,False,False
643,1.0,93.0,2.0,0,8146,1,,,66.0,True,False,False
644,0.0,100.0,4.0,1,9325,1,,,60.0,True,False,False
645,0.0,68.0,0.0,1,3942,0,,41.0,,False,True,False
646,,63.0,5.0,0,8397,1,,28.0,,False,True,False
647,1.0,9.0,4.0,0,3493,1,15.0,,,False,False,True
648,,13.0,1.0,1,2607,0,,24.0,,True,False,False
649,1.0,98.0,3.0,1,7321,0,,,79.0,True,False,False
650,1.0,84.0,5.0,0,8360,1,15.0,,,False,False,True
651,,63.0,4.0,0,3005,0,,18.0,,True,False,False
652,,58.0,0.0,1,3649,1,,50.0,,True,False,False
653,,20.0,1.0,1,5420,1,,,77.0,True,False,False
654,1.0,21.0,3.0,0,1238,1,,,53.0,False,True,False
655,0.0,40.0,4.0,1,7871,1,,,72.0,True,False,False
656,1.0,100.0,2.0,0,999,1,,48.0,,True,False,False
657,,41.0,0.0,1,3616,0,,39.0,,False,False,True
658,,100.0,4.0,1,3916,0,,,64.0,True,False,False
659,,30.0,1.0,0,5370,1,,21.0,,False,False,True
660,0.0,87.0,1.0,0,8946,1,,39.0,,False,True,False
661,,39.0,0.0,0,8761,1,,36.0,,False,False,True
662,,56.0,0.0,0,974,0,,19.0,,False,True,False
663,,35.0,2.0,0,4117,1,,19.0,,False,True,False
664,,27.0,1.0,1,7027,0,,,60.0,True,False,False
665,0.0,46.0,1.0,0,8449,1,,21.0,,False,True,False
666,0.0,0.0,3.0,1,90,1,,48.0,,False,False,True
667,0.0,14.0,1.0,0,1225,1,13.0,,,False,False,True
668,1.0,46.0,1.0,1,377,0,,,62.0,False,False,True
669,0.0,30.0,1.0,0,8412,1,,,66.0,True,False,False
670,0.0,68.0,0.0,0,8498,0,,26.0,,False,False,True
671,,6.0,2.0,0,8365,1,,,51.0,True,False,False
672,,78.0,5.0,0,1588,1,10.0,,,False,False,True
673,1.0,28.0,5.0,1,8217,1,,39.0,,False,False,True
674,0.0,48.0,1.0,1,7396,1,,27.0,,False,False,True
675,,86.0,2.0,1,2476,1,,,71.0,False,True,False
676,1.0,58.0,4.0,1,368,1,,50.0,,False,False,True
677,1.0,54.0,1.0,0,3569,0,,,58.0,False,True,False
678,,64.0,5.0,0,4851,1,17.0,,,True,False,False
679,,59.0,1.0,0,3233,0,10.0,,,True,False,False
680,0.0,5.0,2.0,1,7293,1,,,71.0,False,False,True
681,,82.0,0.0,0,9606,1,,22.0,,False,True,False
682,1.0,38.0,4.0,0,5053,1,,,58.0,True,False,False
683,,75.0,0.0,1,4937,1,,33.0,,False,False,True
684,0.0,52.0,0.0,1,1229,0,,26.0,,False,True,False
685,,97.0,1.0,1,460,0,,,69.0,False,False,True
686,,94.0,5.0,1,8239,1,,,74.0,False,True,False
687,1.0,100.0,0.0,0,4481,1,,36.0,,False,False,True
688,,19.0,5.0,0,1331,0,,24.0,,False,False,True
689,,99.0,2.0,1,5724,1,,45.0,,False,False,True
690,1.0,51.0,4.0,1,2266,1,,,53.0,False,True,False
691,,63.0,5.0,0,7885,1,,46.0,,False,False,True
692,1.0,62.0,2.0,1,2146,1,,,70.0,False,False,True
693,1.0,46.0,1.0,0,1343,1,14.0,,,False,True,False
694,,59.0,2.0,0,3138,1,,,69.0,False,False,True
695,,68.0,1.0,0,3767,1,,,52.0,False,False,True
696,,28.0,1.0,1,1600,1,,29.0,,False,True,False
697,,28.0,3.0,0,5871,1,16.0,,,True,False,False
698,,93.0,4.0,0,480,1,,22.0,,False,False,True
699,1.0,42.0,0.0,1,4804,0,,30.0,,True,False,False
700,,30.0,1.0,1,3428,1,,30.0,,True,False,False
701,,75.0,2.0,0,322,1,,47.0,,False,False,True
702,,25.0,2.0,0,1000,1,,,54.0,False,True,False
703,,37.0,2.484941745438558,0,6420,1,,,64.0,False,True,False
704,,38.0,5.0,0,1143,0,,,76.0,False,False,True
705,0.0,58.0,5.0,1,6902,0,,,80.0,False,True,False
706,,8.0,5.0,0,4025,0,,,67.0,False,True,False
707,1.0,100.0,0.0,1,3340,1,,49.0,,False,True,False
708,1.0,15.0,4.0,0,9819,1,,23.0,,False,False,True
709,0.0,25.0,1.0,1,6599,1,,27.0,,True,False,False
710,0.0,100.0,4.0,0,5057,0,,35.0,,True,False,False
711,0.0,100.0,4.0,1,6888,1,,27.0,,True,False,False
712,,9.0,0.0,1,5596,1,,32.0,,False,True,False
713,0.0,100.0,5.0,0,4950,0,,,77.0,False,True,False
714,0.0,86.0,1.0,0,4894,0,15.0,,,False,False,True
715,1.0,71.0,2.0,1,4253,1,,49.0,,False,True,False
716,,58.0,2.0,1,1648,0,,23.0,,False,True,False
717,0.0,29.0,5.0,0,1628,1,,,73.0,False,True,False
718,,97.0,1.0,0,1966,0,,,68.0,True,False,False
719,1.0,45.0,4.0,1,9464,0,,,71.0,False,False,True
720,,57.0,4.0,0,4936,1,,43.0,,False,True,False
721,,45.0,1.0,1,7824,0,,21.0,,False,False,True
722,0.0,28.0,1.0,0,3078,0,,47.0,,True,False,False
723,0.0,87.0,4.0,0,7175,1,16.0,,,True,False,False
724,1.0,97.0,2.0,1,2215,0,,,51.0,False,True,False
725,,80.0,0.0,0,4844,1,,20.0,,True,False,False
726,1.0,49.0,5.0,1,417,1,,49.0,,True,False,False
727,0.0,47.0,2.484941745438558,0,945,0,,41.0,,True,False,False
728,,88.0,4.0,1,5620,1,,,73.0,True,False,False
729,0.0,81.0,2.484941745438558,1,5207,1,,27.0,,False,True,False
730,,26.0,3.0,1,1428,1,,,74.0,False,False,True
731,0.0,20.0,1.0,0,1736,1,,,54.0,True,False,False
732,0.0,78.0,0.0,1,9304,1,,44.0,,False,False,True
733,0.0,19.0,1.0,0,5321,1,,38.0,,False,True,False
734,0.0,9.0,2.484941745438558,0,9509,0,12.0,,,False,True,False
735,0.0,23.0,0.0,0,7237,1,,,66.0,False,True,False
736,0.0,39.0,3.0,0,4561,0,,,68.0,False,False,True
737,0.0,10.0,4.0,1,1107,1,,,64.0,False,True,False
738,,20.0,4.0,0,5683,1,,,77.0,False,True,False
739,,50.0,0.0,1,7532,0,,26.0,,False,True,False
740,0.0,62.0,4.0,1,2397,1,,,57.0,False,True,False
741,0.0,35.0,2.0,1,6667,0,,41.0,,True,False,False
742,0.0,41.0,1.0,0,549,0,,38.0,,False,True,False
743,,8.0,5.0,1,6872,1,,,72.0,False,True,False
744,,6.0,5.0,0,6375,1,,20.0,,False,True,False
745,0.0,41.0,5.0,0,9271,1,,19.0,,True,False,False
746,0.0,35.0,0.0,1,4782,1,,,59.0,False,True,False
747,,5.0,2.0,0,4373,1,,,59.0,False,True,False
748,1.0,41.0,2.0,0,2105,0,15.0,,,False,True,False
749,,3.0,4.0,1,8423,1,,38.0,,True,False,False
750,,75.0,4.0,0,6070,1,12.0,,,False,True,False
751,,100.0,2.0,1,9716,1,,38.0,,False,False,True
752,,71.0,0.0,1,8328,0,,,68.0,True,False,False
753,,77.0,2.0,0,9373,0,,47.0,,False,True,False
754,0.0,8.0,5.0,1,3526,0,,,53.0,False,False,True
755,,35.0,4.0,1,3900,0,,,77.0,False,True,False
756,,49.0,4.0,0,4643,0,,,74.0,False,False,True
757,0.0,39.0,2.0,0,6188,0,,,66.0,False,True,False
758,,23.0,2.484941745438558,1,6218,1,,29.0,,True,False,False
759,0.0,100.0,1.0,1,5899,0,,,69.0,False,False,True
760,0.0,100.0,0.0,0,9583,0,,,51.0,True,False,False
761,,77.0,1.0,0,8595,0,,,71.0,True,False,False
762,,63.0,1.0,0,3610,1,,37.0,,False,True,False
763,,81.0,4.0,1,5751,1,,35.0,,False,False,True
764,1.0,35.0,0.0,0,8722,1,,,80.0,False,True,False
765,0.0,19.0,5.0,0,4773,1,12.0,,,True,False,False
766,1.0,46.0,3.0,0,8216,1,,,53.0,False,True,False
767,0.0,0.0,4.0,0,5915,1,,29.0,,True,False,False
768,,74.0,2.0,1,2623,1,,37.0,,False,True,False
769,,97.0,5.0,0,7194,1,15.0,,,False,False,True
770,1.0,41.0,2.0,0,8802,1,,,78.0,False,False,True
771,,43.0,2.0,0,9301,0,,,78.0,False,True,False
772,0.0,25.0,2.0,1,215,1,,,56.0,True,False,False
773,0.0,100.0,3.0,0,1788,0,,19.0,,False,True,False
774,,41.0,1.0,0,4238,0,11.0,,,False,False,True
775,1.0,92.0,5.0,1,1119,1,,41.0,,False,True,False
776,0.0,14.0,2.0,0,2766,0,,20.0,,False,True,False
777,1.0,96.0,2.484941745438558,0,2507,0,,,61.0,True,False,False
778,0.0,25.0,1.0,0,3997,1,,45.0,,True,False,False
779,0.0,17.0,4.0,1,735,1,,42.0,,True,False,False
780,1.0,61.0,1.0,0,3483,1,16.0,,,False,True,False
781,0.0,73.0,2.0,0,7042,0,,,59.0,False,False,True
782,,53.0,2.0,1,4361,0,,50.0,,False,False,True
783,1.0,9.0,0.0,0,8245,1,,43.0,,True,False,False
784,0.0,79.0,0.0,1,2971,0,,28.0,,False,False,True
785,0.0,76.0,4.0,0,1106,1,,,77.0,False,True,False
786,1.0,84.0,5.0,0,292,1,,,59.0,False,True,False
787,,86.0,0.0,0,7878,0,12.0,,,False,False,True
788,0.0,42.0,3.0,0,6808,1,10.0,,,False,True,False
789,0.0,95.0,2.0,0,6700,1,17.0,,,False,True,False
790,0.0,45.0,0.0,0,8314,0,12.0,,,False,True,False
791,0.0,75.0,2.484941745438558,0,4230,0,13.0,,,False,False,True
792,1.0,5.0,0.0,0,2841,0,,35.0,,False,True,False
793,,97.0,1.0,1,5016,1,,35.0,,False,False,True
794,,100.0,3.0,1,1378,0,,,59.0,False,True,False
795,0.0,43.0,4.0,0,3586,0,,31.0,,False,False,True
796,1.0,79.0,3.0,1,101,1,,34.0,,True,False,False
797,,45.0,2.484941745438558,1,1392,0,,49.0,,True,False,False
798,,100.0,3.0,0,9564,1,,,68.0,False,False,True
799,0.0,57.0,2.0,0,7189,0,,36.0,,True,False,False
800,0.0,1.0,1.0,0,2579,1,17.0,,,False,False,True
801,,100.0,4.0,0,4080,1,14.0,,,False,True,False
802,,31.0,0.0,0,6594,1,,,67.0,False,False,True
803,,10.0,2.0,0,9891,1,,,63.0,False,False,True
804,,42.0,1.0,0,3837,0,,,64.0,False,False,True
805,0.0,45.0,2.0,0,7273,0,,18.0,,False,False,True
806,0.0,65.0,4.0,0,1358,1,,34.0,,True,False,False
807,1.0,68.0,0.0,0,1949,1,16.0,,,True,False,False
808,0.0,61.0,0.0,0,3094,0,,35.0,,False,True,False
809,0.0,39.0,1.0,1,558,0,,,77.0,True,False,False
810,1.0,98.0,1.0,1,1212,0,,36.0,,True,False,False
811,0.0,4.0,5.0,0,2856,0,,,65.0,False,False,True
812,,51.0,3.0,1,314,1,,36.0,,False,True,False
813,0.0,6.0,0.0,1,7642,1,,,55.0,False,True,False
814,0.0,33.0,3.0,1,526,1,,,61.0,True,False,False
815,0.0,87.0,1.0,0,1440,1,,29.0,,False,False,True
816,0.0,100.0,2.0,1,9690,1,,42.0,,False,True,False
817,0.0,33.0,2.484941745438558,1,3563,0,,47.0,,True,False,False
818,,59.0,3.0,0,6852,1,,,66.0,False,False,True
819,1.0,50.0,1.0,0,4258,1,,35.0,,True,False,False
820,0.0,95.0,3.0,0,4335,1,,49.0,,False,True,False
821,1.0,53.0,0.0,0,1354,0,,,75.0,False,True,False
822,1.0,64.0,4.0,1,8153,0,,,68.0,False,False,True
823,0.0,35.0,3.0,1,1475,1,,,75.0,True,False,False
824,0.0,56.0,4.0,1,9438,1,,34.0,,False,False,True
825,0.0,49.0,0.0,1,8228,1,,32.0,,False,False,True
826,1.0,31.0,1.0,0,2903,1,,30.0,,False,True,False
827,1.0,100.0,5.0,0,2475,1,,,75.0,True,False,False
828,0.0,4.0,5.0,1,7582,0,,,59.0,False,True,False
829,1.0,58.0,2.0,1,5503,1,,,54.0,False,True,False
830,,76.0,2.0,1,6367,1,,,68.0,False,True,False
831,0.0,68.0,2.484941745438558,0,5316,1,,,51.0,True,False,False
832,0.0,6.0,2.0,0,6752,0,,33.0,,False,True,False
833,0.0,6.0,0.0,0,7710,1,,20.0,,False,False,True
834,1.0,100.0,0.0,1,4979,1,,29.0,,False,False,True
835,1.0,47.0,3.0,0,280,1,,,74.0,False,True,False
836,0.0,32.0,2.0,0,2169,1,,25.0,,True,False,False
837,1.0,47.0,1.0,0,9348,1,,18.0,,False,False,True
838,0.0,5.0,0.0,0,9560,0,,42.0,,False,False,True
839,,0.0,5.0,1,5618,0,,,68.0,False,False,True
840,0.0,56.0,2.0,0,1748,1,14.0,,,False,True,False
841,0.0,40.0,0.0,1,1171,1,,,73.0,False,True,False
842,0.0,47.0,3.0,1,784,1,,22.0,,True,False,False
843,0.0,12.0,3.0,1,3038,0,,45.0,,True,False,False
844,,96.0,5.0,1,6779,1,,23.0,,True,False,False
845,,72.0,2.0,0,6267,0,,38.0,,False,True,False
846,1.0,63.0,4.0,0,9883,1,,36.0,,True,False,False
847,0.0,36.0,2.484941745438558,0,4548,1,,19.0,,True,False,False
848,,87.0,3.0,0,2441,1,15.0,,,True,False,False
849,,74.0,5.0,0,1419,0,,43.0,,False,True,False
850,,0.0,2.0,0,962,0,,48.0,,False,False,True
851,,21.0,3.0,0,5061,1,,49.0,,True,False,False
852,,76.0,2.0,1,3918,1,,47.0,,False,True,False
853,1.0,34.0,2.484941745438558,1,8076,1,,29.0,,True,False,False
854,,31.0,3.0,0,1520,0,,48.0,,True,False,False
855,1.0,9.0,2.0,0,5916,1,,,73.0,False,True,False
856,0.0,12.0,0.0,1,6542,1,,,70.0,False,True,False
857,1.0,31.0,4.0,0,5575,1,11.0,,,False,False,True
858,1.0,79.0,4.0,0,6945,1,14.0,,,False,True,False
859,0.0,80.0,2.0,1,2679,0,,46.0,,False,False,True
860,0.0,9.0,1.0,1,5208,0,,25.0,,False,False,True
861,0.0,0.0,1.0,0,5512,1,,19.0,,False,True,False
862,,45.0,2.484941745438558,0,9037,0,,,56.0,False,True,False
863,,71.0,4.0,0,9860,1,,,68.0,False,False,True
